,sample,objid,wid,clust
7052,25workers_rand1,32,66,0
7053,25workers_rand1,32,175,0
7054,25workers_rand1,32,114,0
7055,25workers_rand1,32,97,0
7056,25workers_rand1,32,234,0
7057,25workers_rand1,32,230,1
7058,25workers_rand1,32,240,1
7059,25workers_rand1,32,120,0
7060,25workers_rand1,32,193,1
7061,25workers_rand1,32,187,0
7062,25workers_rand1,32,192,0
7063,25workers_rand1,32,148,0
7064,25workers_rand1,32,140,1
7065,25workers_rand1,32,156,0
7066,25workers_rand1,32,116,0
7067,25workers_rand1,32,133,0
7068,25workers_rand1,32,169,0
7069,25workers_rand1,32,219,0
7070,25workers_rand1,32,52,0
7071,25workers_rand1,32,147,1
7072,25workers_rand1,32,184,1
7073,25workers_rand1,32,225,0
7074,25workers_rand1,32,146,0
7075,25workers_rand1,33,219,0
7076,25workers_rand1,33,148,0
7077,25workers_rand1,33,209,0
7078,25workers_rand1,33,139,0
7079,25workers_rand1,33,156,0
7080,25workers_rand1,33,234,0
7081,25workers_rand1,33,193,0
7082,25workers_rand1,33,187,0
7083,25workers_rand1,33,9,0
7084,25workers_rand1,33,114,1
7085,25workers_rand1,33,82,1
7086,25workers_rand1,33,123,0
7087,25workers_rand1,33,239,0
7088,25workers_rand1,33,228,1
7089,25workers_rand1,33,169,0
7090,25workers_rand1,33,72,1
7091,25workers_rand1,33,192,0
7092,25workers_rand1,33,116,0
7093,25workers_rand1,33,184,1
7094,25workers_rand1,33,235,0
7095,25workers_rand1,33,214,0
7096,25workers_rand1,33,181,0
7097,25workers_rand1,33,135,0
7098,25workers_rand1,33,133,0
7099,25workers_rand1,33,205,1
7100,25workers_rand1,34,208,1
7101,25workers_rand1,34,181,1
7102,25workers_rand1,34,184,1
7103,25workers_rand1,34,147,0
7104,25workers_rand1,34,225,1
7105,25workers_rand1,34,230,1
7106,25workers_rand1,34,169,1
7107,25workers_rand1,34,192,1
7108,25workers_rand1,34,200,1
7109,25workers_rand1,34,218,1
7110,25workers_rand1,34,243,1
7111,25workers_rand1,34,220,1
7112,25workers_rand1,34,114,1
7113,25workers_rand1,34,214,1
7114,25workers_rand1,34,140,0
7115,25workers_rand1,34,133,1
7116,25workers_rand1,34,234,1
7117,25workers_rand1,34,235,1
7118,25workers_rand1,34,9,0
7119,25workers_rand1,34,193,1
7120,25workers_rand1,34,143,1
7121,25workers_rand1,34,148,1
7122,25workers_rand1,34,137,1
7123,25workers_rand1,34,135,1
7124,25workers_rand1,34,197,1
7125,25workers_rand1,37,247,1
7126,25workers_rand1,37,52,1
7127,25workers_rand1,37,208,0
7128,25workers_rand1,37,137,1
7129,25workers_rand1,37,82,0
7130,25workers_rand1,37,239,0
7131,25workers_rand1,37,184,0
7132,25workers_rand1,37,193,0
7133,25workers_rand1,37,219,1
7134,25workers_rand1,37,234,0
7135,25workers_rand1,37,209,1
7136,25workers_rand1,37,250,0
7137,25workers_rand1,37,114,0
7138,25workers_rand1,37,131,1
7139,25workers_rand1,37,140,0
7140,25workers_rand1,37,201,1
7141,25workers_rand1,37,246,1
7142,25workers_rand1,37,199,0
7143,25workers_rand1,37,187,1
7144,25workers_rand1,37,148,1
7145,25workers_rand1,37,147,0
7146,25workers_rand1,37,146,0
7147,25workers_rand1,37,214,0
7148,25workers_rand1,37,230,0
7149,25workers_rand1,37,181,0
7150,25workers_rand1,40,196,0
7151,25workers_rand1,40,136,0
7152,25workers_rand1,40,193,1
7153,25workers_rand1,40,68,1
7154,25workers_rand1,40,52,0
7155,25workers_rand1,40,235,0
7156,25workers_rand1,40,187,0
7157,25workers_rand1,40,159,0
7158,25workers_rand1,40,181,0
7159,25workers_rand1,40,63,0
7160,25workers_rand1,40,205,0
7161,25workers_rand1,40,88,0
7162,25workers_rand1,40,246,0
7163,25workers_rand1,40,230,0
7164,25workers_rand1,40,161,0
7165,25workers_rand1,40,92,0
7166,25workers_rand1,40,219,1
7167,25workers_rand1,40,9,0
7168,25workers_rand1,40,156,0
7169,25workers_rand1,40,214,0
7170,25workers_rand1,40,239,0
7171,25workers_rand1,40,148,1
7172,25workers_rand1,40,133,0
7173,25workers_rand1,40,114,0
7174,25workers_rand1,40,184,0
7175,25workers_rand1,41,214,0
7176,25workers_rand1,41,52,0
7177,25workers_rand1,41,209,0
7178,25workers_rand1,41,145,0
7179,25workers_rand1,41,230,0
7180,25workers_rand1,41,240,1
7181,25workers_rand1,41,196,0
7182,25workers_rand1,41,181,0
7183,25workers_rand1,41,169,0
7184,25workers_rand1,41,225,0
7185,25workers_rand1,41,247,0
7186,25workers_rand1,41,192,1
7187,25workers_rand1,41,103,0
7188,25workers_rand1,41,215,0
7189,25workers_rand1,41,131,1
7190,25workers_rand1,41,133,0
7191,25workers_rand1,41,184,1
7192,25workers_rand1,41,239,0
7193,25workers_rand1,41,208,0
7194,25workers_rand1,41,9,0
7195,25workers_rand1,41,140,1
7196,25workers_rand1,41,141,0
7197,25workers_rand1,41,146,0
7198,25workers_rand1,41,219,0
7199,25workers_rand1,41,250,1
7200,25workers_rand1,42,116,1
7201,25workers_rand1,42,148,0
7202,25workers_rand1,42,199,0
7203,25workers_rand1,42,135,0
7204,25workers_rand1,42,159,0
7205,25workers_rand1,42,230,1
7206,25workers_rand1,42,156,0
7207,25workers_rand1,42,181,1
7208,25workers_rand1,42,187,0
7209,25workers_rand1,42,68,1
7210,25workers_rand1,42,208,1
7211,25workers_rand1,42,136,0
7212,25workers_rand1,42,239,0
7213,25workers_rand1,42,223,1
7214,25workers_rand1,42,176,0
7215,25workers_rand1,42,75,1
7216,25workers_rand1,42,218,1
7217,25workers_rand1,42,133,1
7218,25workers_rand1,42,169,1
7219,25workers_rand1,42,234,0
7220,25workers_rand1,42,235,1
7221,25workers_rand1,42,52,0
7222,25workers_rand1,42,140,0
7223,25workers_rand1,42,141,1
7224,25workers_rand1,42,184,0
7225,25workers_rand1,47,218,2
7226,25workers_rand1,47,156,1
7227,25workers_rand1,47,209,1
7228,25workers_rand1,47,146,0
7229,25workers_rand1,47,9,0
7230,25workers_rand1,47,235,2
7231,25workers_rand1,47,199,2
7232,25workers_rand1,47,196,2
7233,25workers_rand1,47,184,1
7234,25workers_rand1,47,116,2
7235,25workers_rand1,47,214,0
7236,25workers_rand1,47,131,2
7237,25workers_rand1,47,246,2
7238,25workers_rand1,47,230,1
7239,25workers_rand1,47,169,0
7240,25workers_rand1,47,115,0
7241,25workers_rand1,47,220,0
7242,25workers_rand1,47,126,2
7243,25workers_rand1,47,206,2
7244,25workers_rand1,47,241,1
7245,25workers_rand1,47,239,2
7246,25workers_rand1,47,201,0
7247,25workers_rand1,47,140,1
7248,25workers_rand1,47,133,0
7249,25workers_rand1,47,211,1
7250,15workers_rand2,1,131,0
7251,15workers_rand2,1,75,0
7252,15workers_rand2,1,114,0
7253,15workers_rand2,1,170,0
7254,15workers_rand2,1,182,0
7255,15workers_rand2,1,219,0
7256,15workers_rand2,1,116,0
7257,15workers_rand2,1,133,0
7258,15workers_rand2,1,223,0
7259,15workers_rand2,1,199,0
7260,15workers_rand2,1,156,0
7261,15workers_rand2,1,239,0
7262,15workers_rand2,1,149,0
7263,15workers_rand2,1,208,0
7264,15workers_rand2,1,181,0
7265,15workers_rand2,4,199,0
7266,15workers_rand2,4,146,0
7267,15workers_rand2,4,148,0
7268,15workers_rand2,4,185,0
7269,15workers_rand2,4,208,1
7270,15workers_rand2,4,184,0
7271,15workers_rand2,4,209,0
7272,15workers_rand2,4,133,0
7273,15workers_rand2,4,235,0
7274,15workers_rand2,4,114,0
7275,15workers_rand2,4,68,0
7276,15workers_rand2,4,175,0
7277,15workers_rand2,4,193,0
7278,15workers_rand2,4,137,0
7279,15workers_rand2,4,187,0
7280,15workers_rand2,7,175,1
7281,15workers_rand2,7,68,0
7282,15workers_rand2,7,116,0
7283,15workers_rand2,7,147,1
7284,15workers_rand2,7,9,0
7285,15workers_rand2,7,146,1
7286,15workers_rand2,7,192,0
7287,15workers_rand2,7,84,1
7288,15workers_rand2,7,239,0
7289,15workers_rand2,7,92,0
7290,15workers_rand2,7,106,0
7291,15workers_rand2,7,143,0
7292,15workers_rand2,7,52,0
7293,15workers_rand2,7,140,0
7294,15workers_rand2,7,156,0
7295,15workers_rand2,8,114,0
7296,15workers_rand2,8,184,2
7297,15workers_rand2,8,223,0
7298,15workers_rand2,8,156,1
7299,15workers_rand2,8,46,2
7300,15workers_rand2,8,131,0
7301,15workers_rand2,8,25,1
7302,15workers_rand2,8,22,1
7303,15workers_rand2,8,192,0
7304,15workers_rand2,8,200,0
7305,15workers_rand2,8,239,0
7306,15workers_rand2,8,146,0
7307,15workers_rand2,8,193,0
7308,15workers_rand2,8,219,0
7309,15workers_rand2,8,247,2
7310,15workers_rand2,10,233,0
7311,15workers_rand2,10,142,0
7312,15workers_rand2,10,135,0
7313,15workers_rand2,10,167,0
7314,15workers_rand2,10,205,0
7315,15workers_rand2,10,161,0
7316,15workers_rand2,10,156,0
7317,15workers_rand2,10,148,0
7318,15workers_rand2,10,199,0
7319,15workers_rand2,10,114,1
7320,15workers_rand2,10,175,0
7321,15workers_rand2,10,46,0
7322,15workers_rand2,10,54,0
7323,15workers_rand2,10,52,0
7324,15workers_rand2,10,230,0
7325,15workers_rand2,20,200,4
7326,15workers_rand2,20,46,3
7327,15workers_rand2,20,81,2
7328,15workers_rand2,20,156,1
7329,15workers_rand2,20,214,3
7330,15workers_rand2,20,193,2
7331,15workers_rand2,20,189,1
7332,15workers_rand2,20,135,1
7333,15workers_rand2,20,209,1
7334,15workers_rand2,20,16,4
7335,15workers_rand2,20,213,2
7336,15workers_rand2,20,4,2
7337,15workers_rand2,20,8,4
7338,15workers_rand2,20,9,2
7339,15workers_rand2,20,230,1
7340,15workers_rand2,15,223,0
7341,15workers_rand2,15,54,0
7342,15workers_rand2,15,60,0
7343,15workers_rand2,15,230,0
7344,15workers_rand2,15,181,0
7345,15workers_rand2,15,142,0
7346,15workers_rand2,15,146,0
7347,15workers_rand2,15,118,0
7348,15workers_rand2,15,161,0
7349,15workers_rand2,15,46,0
7350,15workers_rand2,15,150,0
7351,15workers_rand2,15,12,0
7352,15workers_rand2,15,16,0
7353,15workers_rand2,15,137,0
7354,15workers_rand2,15,225,0
7355,15workers_rand2,18,46,0
7356,15workers_rand2,18,189,0
7357,15workers_rand2,18,208,0
7358,15workers_rand2,18,181,0
7359,15workers_rand2,18,32,0
7360,15workers_rand2,18,172,0
7361,15workers_rand2,18,6,0
7362,15workers_rand2,18,9,0
7363,15workers_rand2,18,169,0
7364,15workers_rand2,18,114,0
7365,15workers_rand2,18,82,1
7366,15workers_rand2,18,135,0
7367,15workers_rand2,18,194,0
7368,15workers_rand2,18,196,0
7369,15workers_rand2,18,217,0
7370,15workers_rand2,21,199,0
7371,15workers_rand2,21,54,0
7372,15workers_rand2,21,178,1
7373,15workers_rand2,21,9,0
7374,15workers_rand2,21,208,0
7375,15workers_rand2,21,189,0
7376,15workers_rand2,21,116,0
7377,15workers_rand2,21,46,0
7378,15workers_rand2,21,230,0
7379,15workers_rand2,21,13,0
7380,15workers_rand2,21,30,0
7381,15workers_rand2,21,156,0
7382,15workers_rand2,21,193,0
7383,15workers_rand2,21,181,0
7384,15workers_rand2,21,169,0
7385,15workers_rand2,22,184,0
7386,15workers_rand2,22,52,0
7387,15workers_rand2,22,174,1
7388,15workers_rand2,22,9,0
7389,15workers_rand2,22,205,0
7390,15workers_rand2,22,189,0
7391,15workers_rand2,22,207,0
7392,15workers_rand2,22,30,0
7393,15workers_rand2,22,220,0
7394,15workers_rand2,22,6,0
7395,15workers_rand2,22,24,1
7396,15workers_rand2,22,156,0
7397,15workers_rand2,22,196,0
7398,15workers_rand2,22,135,0
7399,15workers_rand2,22,193,0
7400,15workers_rand2,25,131,0
7401,15workers_rand2,25,9,0
7402,15workers_rand2,25,82,1
7403,15workers_rand2,25,52,0
7404,15workers_rand2,25,136,0
7405,15workers_rand2,25,143,0
7406,15workers_rand2,25,114,1
7407,15workers_rand2,25,68,1
7408,15workers_rand2,25,193,1
7409,15workers_rand2,25,184,1
7410,15workers_rand2,25,230,1
7411,15workers_rand2,25,181,0
7412,15workers_rand2,25,169,0
7413,15workers_rand2,25,135,1
7414,15workers_rand2,25,250,0
7415,15workers_rand2,26,123,0
7416,15workers_rand2,26,187,0
7417,15workers_rand2,26,184,0
7418,15workers_rand2,26,137,0
7419,15workers_rand2,26,68,0
7420,15workers_rand2,26,131,0
7421,15workers_rand2,26,83,0
7422,15workers_rand2,26,114,0
7423,15workers_rand2,26,52,0
7424,15workers_rand2,26,175,0
7425,15workers_rand2,26,218,0
7426,15workers_rand2,26,147,0
7427,15workers_rand2,26,156,0
7428,15workers_rand2,26,234,0
7429,15workers_rand2,26,232,0
7430,15workers_rand2,27,160,1
7431,15workers_rand2,27,116,0
7432,15workers_rand2,27,136,2
7433,15workers_rand2,27,147,0
7434,15workers_rand2,27,9,0
7435,15workers_rand2,27,149,0
7436,15workers_rand2,27,156,0
7437,15workers_rand2,27,120,0
7438,15workers_rand2,27,247,0
7439,15workers_rand2,27,68,0
7440,15workers_rand2,27,114,0
7441,15workers_rand2,27,181,0
7442,15workers_rand2,27,143,0
7443,15workers_rand2,27,140,0
7444,15workers_rand2,27,148,0
7445,15workers_rand2,28,148,0
7446,15workers_rand2,28,114,1
7447,15workers_rand2,28,68,0
7448,15workers_rand2,28,196,0
7449,15workers_rand2,28,184,0
7450,15workers_rand2,28,234,0
7451,15workers_rand2,28,133,0
7452,15workers_rand2,28,140,0
7453,15workers_rand2,28,230,0
7454,15workers_rand2,28,213,0
7455,15workers_rand2,28,9,0
7456,15workers_rand2,28,250,0
7457,15workers_rand2,28,48,0
7458,15workers_rand2,28,228,1
7459,15workers_rand2,28,201,0
7460,15workers_rand2,29,149,0
7461,15workers_rand2,29,133,1
7462,15workers_rand2,29,114,1
7463,15workers_rand2,29,86,1
7464,15workers_rand2,29,254,1
7465,15workers_rand2,29,76,2
7466,15workers_rand2,29,84,1
7467,15workers_rand2,29,187,0
7468,15workers_rand2,29,167,0
7469,15workers_rand2,29,161,0
7470,15workers_rand2,29,192,0
7471,15workers_rand2,29,234,1
7472,15workers_rand2,29,175,0
7473,15workers_rand2,29,52,0
7474,15workers_rand2,29,105,0
7475,15workers_rand2,30,147,0
7476,15workers_rand2,30,68,1
7477,15workers_rand2,30,114,0
7478,15workers_rand2,30,187,1
7479,15workers_rand2,30,184,1
7480,15workers_rand2,30,223,1
7481,15workers_rand2,30,116,1
7482,15workers_rand2,30,133,1
7483,15workers_rand2,30,225,1
7484,15workers_rand2,30,199,1
7485,15workers_rand2,30,143,1
7486,15workers_rand2,30,241,1
7487,15workers_rand2,30,149,1
7488,15workers_rand2,30,211,1
7489,15workers_rand2,30,175,1
7490,15workers_rand2,31,187,0
7491,15workers_rand2,31,123,0
7492,15workers_rand2,31,141,0
7493,15workers_rand2,31,137,0
7494,15workers_rand2,31,9,0
7495,15workers_rand2,31,155,0
7496,15workers_rand2,31,199,1
7497,15workers_rand2,31,116,0
7498,15workers_rand2,31,214,0
7499,15workers_rand2,31,34,2
7500,15workers_rand2,31,114,0
7501,15workers_rand2,31,156,0
7502,15workers_rand2,31,161,0
7503,15workers_rand2,31,146,0
7504,15workers_rand2,31,52,0
7505,15workers_rand2,32,120,0
7506,15workers_rand2,32,66,0
7507,15workers_rand2,32,76,1
7508,15workers_rand2,32,156,0
7509,15workers_rand2,32,184,1
7510,15workers_rand2,32,225,0
7511,15workers_rand2,32,89,0
7512,15workers_rand2,32,114,0
7513,15workers_rand2,32,219,0
7514,15workers_rand2,32,169,0
7515,15workers_rand2,32,148,0
7516,15workers_rand2,32,240,1
7517,15workers_rand2,32,147,1
7518,15workers_rand2,32,223,0
7519,15workers_rand2,32,175,0
7520,15workers_rand2,33,184,1
7521,15workers_rand2,33,123,0
7522,15workers_rand2,33,139,0
7523,15workers_rand2,33,181,0
7524,15workers_rand2,33,205,1
7525,15workers_rand2,33,156,0
7526,15workers_rand2,33,196,0
7527,15workers_rand2,33,114,1
7528,15workers_rand2,33,214,0
7529,15workers_rand2,33,72,1
7530,15workers_rand2,33,103,0
7531,15workers_rand2,33,175,0
7532,15workers_rand2,33,169,0
7533,15workers_rand2,33,148,0
7534,15workers_rand2,33,187,0
7535,15workers_rand2,34,140,0
7536,15workers_rand2,34,169,1
7537,15workers_rand2,34,214,1
7538,15workers_rand2,34,181,1
7539,15workers_rand2,34,131,1
7540,15workers_rand2,34,147,0
7541,15workers_rand2,34,114,1
7542,15workers_rand2,34,116,1
7543,15workers_rand2,34,193,1
7544,15workers_rand2,34,200,1
7545,15workers_rand2,34,225,1
7546,15workers_rand2,34,146,1
7547,15workers_rand2,34,192,1
7548,15workers_rand2,34,209,1
7549,15workers_rand2,34,235,1
7550,15workers_rand2,37,131,1
7551,15workers_rand2,37,201,1
7552,15workers_rand2,37,135,1
7553,15workers_rand2,37,52,1
7554,15workers_rand2,37,133,0
7555,15workers_rand2,37,137,1
7556,15workers_rand2,37,114,0
7557,15workers_rand2,37,68,0
7558,15workers_rand2,37,187,1
7559,15workers_rand2,37,184,0
7560,15workers_rand2,37,214,0
7561,15workers_rand2,37,156,1
7562,15workers_rand2,37,193,0
7563,15workers_rand2,37,241,0
7564,15workers_rand2,37,246,1
7565,15workers_rand2,40,156,0
7566,15workers_rand2,40,88,0
7567,15workers_rand2,40,68,1
7568,15workers_rand2,40,148,1
7569,15workers_rand2,40,184,0
7570,15workers_rand2,40,52,0
7571,15workers_rand2,40,169,0
7572,15workers_rand2,40,63,0
7573,15workers_rand2,40,239,0
7574,15workers_rand2,40,92,0
7575,15workers_rand2,40,97,0
7576,15workers_rand2,40,75,0
7577,15workers_rand2,40,161,0
7578,15workers_rand2,40,136,0
7579,15workers_rand2,40,159,0
7580,15workers_rand2,41,131,1
7581,15workers_rand2,41,196,0
7582,15workers_rand2,41,215,0
7583,15workers_rand2,41,52,0
7584,15workers_rand2,41,118,1
7585,15workers_rand2,41,145,0
7586,15workers_rand2,41,103,0
7587,15workers_rand2,41,68,0
7588,15workers_rand2,41,9,0
7589,15workers_rand2,41,169,0
7590,15workers_rand2,41,230,0
7591,15workers_rand2,41,148,1
7592,15workers_rand2,41,181,0
7593,15workers_rand2,41,135,1
7594,15workers_rand2,41,239,0
7595,15workers_rand2,42,169,1
7596,15workers_rand2,42,136,0
7597,15workers_rand2,42,135,0
7598,15workers_rand2,42,52,0
7599,15workers_rand2,42,184,0
7600,15workers_rand2,42,159,0
7601,15workers_rand2,42,201,1
7602,15workers_rand2,42,68,1
7603,15workers_rand2,42,235,1
7604,15workers_rand2,42,75,1
7605,15workers_rand2,42,114,0
7606,15workers_rand2,42,161,0
7607,15workers_rand2,42,176,0
7608,15workers_rand2,42,148,0
7609,15workers_rand2,42,181,1
7610,15workers_rand2,47,206,2
7611,15workers_rand2,47,131,2
7612,15workers_rand2,47,146,0
7613,15workers_rand2,47,201,0
7614,15workers_rand2,47,211,1
7615,15workers_rand2,47,9,0
7616,15workers_rand2,47,82,2
7617,15workers_rand2,47,116,2
7618,15workers_rand2,47,239,2
7619,15workers_rand2,47,115,0
7620,15workers_rand2,47,114,2
7621,15workers_rand2,47,175,0
7622,15workers_rand2,47,169,0
7623,15workers_rand2,47,156,1
7624,15workers_rand2,47,196,2
7625,15workers_rand3,1,52,0
7626,15workers_rand3,1,182,0
7627,15workers_rand3,1,118,0
7628,15workers_rand3,1,246,0
7629,15workers_rand3,1,140,0
7630,15workers_rand3,1,239,0
7631,15workers_rand3,1,149,0
7632,15workers_rand3,1,248,0
7633,15workers_rand3,1,170,0
7634,15workers_rand3,1,116,0
7635,15workers_rand3,1,181,0
7636,15workers_rand3,1,184,0
7637,15workers_rand3,1,175,0
7638,15workers_rand3,1,156,0
7639,15workers_rand3,1,196,0
7640,15workers_rand3,4,140,0
7641,15workers_rand3,4,234,0
7642,15workers_rand3,4,196,0
7643,15workers_rand3,4,233,0
7644,15workers_rand3,4,82,0
7645,15workers_rand3,4,137,0
7646,15workers_rand3,4,147,0
7647,15workers_rand3,4,146,0
7648,15workers_rand3,4,142,0
7649,15workers_rand3,4,131,0
7650,15workers_rand3,4,192,0
7651,15workers_rand3,4,184,0
7652,15workers_rand3,4,265,0
7653,15workers_rand3,4,133,0
7654,15workers_rand3,4,218,0
7655,15workers_rand3,7,120,0
7656,15workers_rand3,7,241,0
7657,15workers_rand3,7,187,0
7658,15workers_rand3,7,235,0
7659,15workers_rand3,7,193,0
7660,15workers_rand3,7,140,0
7661,15workers_rand3,7,131,0
7662,15workers_rand3,7,68,0
7663,15workers_rand3,7,114,0
7664,15workers_rand3,7,234,1
7665,15workers_rand3,7,159,1
7666,15workers_rand3,7,146,1
7667,15workers_rand3,7,249,0
7668,15workers_rand3,7,84,1
7669,15workers_rand3,7,184,1
7670,15workers_rand3,8,133,0
7671,15workers_rand3,8,199,0
7672,15workers_rand3,8,270,1
7673,15workers_rand3,8,239,0
7674,15workers_rand3,8,230,1
7675,15workers_rand3,8,156,1
7676,15workers_rand3,8,146,0
7677,15workers_rand3,8,114,0
7678,15workers_rand3,8,54,0
7679,15workers_rand3,8,118,0
7680,15workers_rand3,8,260,1
7681,15workers_rand3,8,193,0
7682,15workers_rand3,8,46,2
7683,15workers_rand3,8,234,2
7684,15workers_rand3,8,140,1
7685,15workers_rand3,10,205,0
7686,15workers_rand3,10,140,0
7687,15workers_rand3,10,148,0
7688,15workers_rand3,10,260,0
7689,15workers_rand3,10,142,0
7690,15workers_rand3,10,223,0
7691,15workers_rand3,10,218,0
7692,15workers_rand3,10,230,0
7693,15workers_rand3,10,149,0
7694,15workers_rand3,10,116,0
7695,15workers_rand3,10,133,0
7696,15workers_rand3,10,193,0
7697,15workers_rand3,10,131,0
7698,15workers_rand3,10,156,0
7699,15workers_rand3,10,170,0
7700,15workers_rand3,20,213,2
7701,15workers_rand3,20,174,4
7702,15workers_rand3,20,135,1
7703,15workers_rand3,20,241,3
7704,15workers_rand3,20,46,3
7705,15workers_rand3,20,214,3
7706,15workers_rand3,20,215,3
7707,15workers_rand3,20,219,1
7708,15workers_rand3,20,181,1
7709,15workers_rand3,20,38,4
7710,15workers_rand3,20,54,1
7711,15workers_rand3,20,208,1
7712,15workers_rand3,20,52,3
7713,15workers_rand3,20,189,1
7714,15workers_rand3,20,169,3
7715,15workers_rand3,15,181,0
7716,15workers_rand3,15,116,0
7717,15workers_rand3,15,118,0
7718,15workers_rand3,15,241,0
7719,15workers_rand3,15,54,0
7720,15workers_rand3,15,219,0
7721,15workers_rand3,15,9,0
7722,15workers_rand3,15,225,0
7723,15workers_rand3,15,130,0
7724,15workers_rand3,15,51,0
7725,15workers_rand3,15,56,1
7726,15workers_rand3,15,156,0
7727,15workers_rand3,15,114,0
7728,15workers_rand3,15,146,0
7729,15workers_rand3,15,140,0
7730,15workers_rand3,18,81,0
7731,15workers_rand3,18,184,0
7732,15workers_rand3,18,225,0
7733,15workers_rand3,18,256,0
7734,15workers_rand3,18,209,0
7735,15workers_rand3,18,181,0
7736,15workers_rand3,18,135,0
7737,15workers_rand3,18,46,0
7738,15workers_rand3,18,33,0
7739,15workers_rand3,18,54,0
7740,15workers_rand3,18,200,0
7741,15workers_rand3,18,194,0
7742,15workers_rand3,18,32,0
7743,15workers_rand3,18,210,0
7744,15workers_rand3,18,174,0
7745,15workers_rand3,21,81,0
7746,15workers_rand3,21,219,0
7747,15workers_rand3,21,209,0
7748,15workers_rand3,21,218,0
7749,15workers_rand3,21,82,0
7750,15workers_rand3,21,181,0
7751,15workers_rand3,21,135,0
7752,15workers_rand3,21,54,0
7753,15workers_rand3,21,48,0
7754,15workers_rand3,21,57,0
7755,15workers_rand3,21,196,0
7756,15workers_rand3,21,189,0
7757,15workers_rand3,21,234,0
7758,15workers_rand3,21,46,0
7759,15workers_rand3,21,215,0
7760,15workers_rand3,22,172,0
7761,15workers_rand3,22,214,0
7762,15workers_rand3,22,201,0
7763,15workers_rand3,22,215,0
7764,15workers_rand3,22,208,0
7765,15workers_rand3,22,135,0
7766,15workers_rand3,22,82,0
7767,15workers_rand3,22,52,0
7768,15workers_rand3,22,46,0
7769,15workers_rand3,22,54,0
7770,15workers_rand3,22,169,0
7771,15workers_rand3,22,189,0
7772,15workers_rand3,22,218,0
7773,15workers_rand3,22,30,0
7774,15workers_rand3,22,209,0
7775,15workers_rand3,25,146,0
7776,15workers_rand3,25,199,1
7777,15workers_rand3,25,253,1
7778,15workers_rand3,25,260,1
7779,15workers_rand3,25,214,0
7780,15workers_rand3,25,52,0
7781,15workers_rand3,25,181,0
7782,15workers_rand3,25,131,0
7783,15workers_rand3,25,133,0
7784,15workers_rand3,25,140,1
7785,15workers_rand3,25,241,0
7786,15workers_rand3,25,169,0
7787,15workers_rand3,25,136,0
7788,15workers_rand3,25,219,1
7789,15workers_rand3,25,147,1
7790,15workers_rand3,26,133,0
7791,15workers_rand3,26,187,0
7792,15workers_rand3,26,193,0
7793,15workers_rand3,26,228,1
7794,15workers_rand3,26,234,0
7795,15workers_rand3,26,137,0
7796,15workers_rand3,26,147,0
7797,15workers_rand3,26,123,0
7798,15workers_rand3,26,116,0
7799,15workers_rand3,26,130,0
7800,15workers_rand3,26,198,1
7801,15workers_rand3,26,156,0
7802,15workers_rand3,26,68,0
7803,15workers_rand3,26,196,0
7804,15workers_rand3,26,142,0
7805,15workers_rand3,27,135,0
7806,15workers_rand3,27,245,0
7807,15workers_rand3,27,159,0
7808,15workers_rand3,27,235,0
7809,15workers_rand3,27,175,0
7810,15workers_rand3,27,140,0
7811,15workers_rand3,27,133,0
7812,15workers_rand3,27,116,0
7813,15workers_rand3,27,219,0
7814,15workers_rand3,27,118,0
7815,15workers_rand3,27,137,0
7816,15workers_rand3,27,149,0
7817,15workers_rand3,27,252,0
7818,15workers_rand3,27,120,0
7819,15workers_rand3,27,193,0
7820,15workers_rand3,28,156,0
7821,15workers_rand3,28,184,0
7822,15workers_rand3,28,131,0
7823,15workers_rand3,28,247,0
7824,15workers_rand3,28,146,0
7825,15workers_rand3,28,250,0
7826,15workers_rand3,28,48,0
7827,15workers_rand3,28,271,0
7828,15workers_rand3,28,196,0
7829,15workers_rand3,28,133,0
7830,15workers_rand3,28,201,0
7831,15workers_rand3,28,212,0
7832,15workers_rand3,28,169,0
7833,15workers_rand3,28,9,0
7834,15workers_rand3,28,219,0
7835,15workers_rand3,29,147,2
7836,15workers_rand3,29,140,2
7837,15workers_rand3,29,241,1
7838,15workers_rand3,29,82,2
7839,15workers_rand3,29,193,0
7840,15workers_rand3,29,114,1
7841,15workers_rand3,29,105,0
7842,15workers_rand3,29,149,0
7843,15workers_rand3,29,68,0
7844,15workers_rand3,29,52,0
7845,15workers_rand3,29,9,0
7846,15workers_rand3,29,86,1
7847,15workers_rand3,29,239,0
7848,15workers_rand3,29,131,0
7849,15workers_rand3,29,146,1
7850,15workers_rand3,30,149,1
7851,15workers_rand3,30,140,1
7852,15workers_rand3,30,169,1
7853,15workers_rand3,30,187,1
7854,15workers_rand3,30,208,1
7855,15workers_rand3,30,133,1
7856,15workers_rand3,30,118,1
7857,15workers_rand3,30,143,1
7858,15workers_rand3,30,131,1
7859,15workers_rand3,30,181,1
7860,15workers_rand3,30,193,1
7861,15workers_rand3,30,116,1
7862,15workers_rand3,30,211,1
7863,15workers_rand3,30,146,1
7864,15workers_rand3,30,161,1
7865,15workers_rand3,31,135,0
7866,15workers_rand3,31,235,1
7867,15workers_rand3,31,193,0
7868,15workers_rand3,31,230,0
7869,15workers_rand3,31,208,0
7870,15workers_rand3,31,146,0
7871,15workers_rand3,31,148,0
7872,15workers_rand3,31,123,0
7873,15workers_rand3,31,118,1
